# the excluded, use_AGN is True, use_composite is False
plateifu ra dec z psf mangaid BPT_x BPT_y EW_Ha is_limit 
9513-6101 28.74757 13.46772 0.020832 2.50432 1-581166 -0.6101478338241577 -0.0754689946770668 8.647760391235352 0 
9513-6104 29.2657458796 13.1670587264 0.0323373 2.59094 1-42583 -0.035089995712041855 0.4831172525882721 1.6132662296295166 0 
9513-1901 28.5604969844 13.6786922597 0.0207535 2.61758 1-42626 0.023958660662174225 0.7972208857536316 1.486048936843872 0 
9513-3701 29.2729273938 14.715587862 0.0252639 2.64345 1-42867 -0.39030200242996216 -0.37928345799446106 5.683022975921631 0 
9513-3702 29.3040575892 14.7354740934 0.0260304 2.61642 1-42862 -0.07679944485425949 0.2786707282066345 2.113037586212158 0 
7993-3704 33.8745752504 13.8592192326 0.021933 2.41508 1-42248 -0.45836177468299866 -0.5732777714729309 37.398414611816406 0 
7993-9101 31.9530631664 13.6095950748 0.0649659 2.43246 1-41752 -0.3307032883167267 0.06779561191797256 31.874805450439453 0 
7993-6104 33.1405923904 14.3431853743 0.0609492 2.34427 1-42221 0.10444818437099457 0.20928817987442017 1.7664390802383423 0 
7993-6103 32.881005008 14.2006414732 0.0253933 2.44538 1-42197 0.010037954896688461 0.4585835933685303 0.867562472820282 0 
7993-1901 32.9127996774 14.1417772947 0.0269393 2.39198 1-42198 0.7201160192489624 0.4060229957103729 0.07135538756847382 0 
7993-1902 32.8898397854 13.9171267807 0.0265066 2.43501 1-603309 -0.42223408818244934 -0.7121979594230652 38.323089599609375 0 
7993-3703 33.3169384757 14.4845505057 0.036819 2.51151 1-42233 -0.7596732378005981 0.09807373583316803 34.11879348754883 0 
7993-12701 33.1765239477 13.9693830594 0.0410685 2.35945 1-581847 0.08841431140899658 0.21004101634025574 0.7861198782920837 0 
7993-3701 33.6269332084 13.2572057011 0.06008 2.40087 1-42007 -0.20964352786540985 -0.22461172938346863 14.077018737792969 0 
7993-12705 32.747140698 12.3623604454 0.0446938 2.51641 1-42053 -0.4456256926059723 -0.22220787405967712 10.940337181091309 0 
7993-12702 32.4144893737 13.9831824498 0.0491375 2.4324 1-42184 0.2656230926513672 0.3750458061695099 0.8707706928253174 0 
7993-12704 33.4062555764 13.7281228725 0.0410693 2.37934 1-42230 0.14384157955646515 0.5272655487060547 0.7074174880981445 0 
8079-1902 42.5477668583 -0.999097974793 0.0212896 2.40114 1-36874 -0.7371405959129333 0.1874457746744156 63.456424713134766 0 
8079-12705 42.8113116417 -0.329252137576 0.0669707 2.40347 1-603793 -0.3909405767917633 -0.4462246298789978 39.49290466308594 0 
8079-1901 42.407980379 -0.813857447855 0.0245413 2.43502 1-36870 -0.4996640086174011 -0.5556803941726685 12.598679542541504 0 
8079-6101 43.1562184278 -1.16906729877 0.0224287 2.31239 1-37196 -0.2164655476808548 -0.11680307984352112 1.112296223640442 0 
8079-3702 41.5347232946 -0.555453168581 0.042639 2.34452 1-36980 -0.28949007391929626 -0.1395825445652008 3.5449979305267334 0 
8079-6103 43.1349724384 -0.609253315285 0.0430514 2.27136 1-37201 -0.18538177013397217 0.030455654487013817 6.576310157775879 0 
8079-9102 43.4067634262 -0.0291476358458 0.043588 2.41781 1-37192 -0.1485968381166458 -0.2054554969072342 6.597044467926025 0 
8079-9101 42.8963395389 -0.733774161819 0.0232391 2.46656 1-603795 0.14657019078731537 0.5666702389717102 1.0751315355300903 0 
8079-12702 41.8685751616 -0.268195111374 0.0219765 2.46534 1-36927 -0.4367901682853699 -0.5603688955307007 10.146732330322266 0 
8079-12704 41.9370732132 0.414182221714 0.0278077 2.42453 1-37069 -0.05824993550777435 -0.010235972702503204 8.689862251281738 0 
8079-12701 42.1432875395 -0.993155170836 0.0234908 2.38399 1-36893 -0.3367445468902588 -0.24824383854866028 10.9122314453125 0 
8079-12703 43.0817798664 0.556175383739 0.0433921 2.43516 1-37239 -0.47719550132751465 -0.543074369430542 11.806051254272461 0 
8656-6101 7.80039942259 -0.407354267026 0.0194424 2.43223 1-600853 -0.4025997519493103 -0.45474278926849365 64.00236511230469 0 
8656-3703 7.75249875162 0.43574830194 0.0191699 2.4751 1-31530 -0.49607235193252563 -0.23150810599327087 23.533729553222656 0 
8656-12704 7.41857319348 -0.415184446582 0.0409033 2.49002 1-31345 -0.7866881489753723 0.22215519845485687 63.37008285522461 0 
8656-3702 7.12272652365 0.781030457159 0.0403013 2.49029 1-31500 0.23154298961162567 0.4216774106025696 1.2887563705444336 0 
8656-6104 7.67878973393 -0.802216561325 0.0601364 2.51157 1-31249 -0.3453701436519623 -0.2583196461200714 11.384317398071289 0 
8656-9101 6.91753 0.5161 0.0602375 2.51808 1-107573 -0.3456001281738281 -0.36649322509765625 11.477956771850586 0 
8656-1902 6.31307218122 -1.11175727398 0.0379023 2.45744 1-31374 -0.2807183265686035 -0.343123197555542 4.624822616577148 0 
8656-6102 7.55605935585 -0.707838371408 0.0407714 2.57847 1-31271 -0.532465398311615 -0.22646339237689972 35.30366516113281 0 
8656-12701 5.58273548897 0.00915551281134 0.0428186 2.57369 1-31189 -0.3166048228740692 -0.0038603441789746284 7.448750019073486 0 
8656-1901 7.71740007467 0.528758918863 0.019143 2.49168 1-31502 -0.6897264122962952 0.13236312568187714 29.690223693847656 0 
8656-6103 7.29345626963 -0.163789254964 0.0608047 2.52409 1-31324 -0.15021100640296936 0.13106437027454376 7.530865669250488 0 
8656-12703 6.78509252634 0.933349428042 0.0389338 2.54881 1-31444 -0.5799651741981506 -0.3167438209056854 10.611982345581055 0 
8656-3704 7.25618195747 0.35083235774 0.060319 2.47022 1-31485 -0.08933075517416 0.053527433425188065 2.1579647064208984 0 
9190-9102 54.2381795147 -6.81340772291 0.018023 2.44817 1-51727 -0.4858243465423584 -0.4858120381832123 13.591936111450195 0 
9190-1901 53.7416858639 -5.81478015083 0.018286 2.44193 1-51621 -0.48717013001441956 0.267242968082428 6.339641571044922 0 
9190-3702 52.8517851839 -5.54504975854 0.0374775 2.59921 1-51523 -0.41375523805618286 -0.3073037266731262 26.25143051147461 0 
9190-12705 54.2117981447 -7.61414026475 0.037603 2.46253 1-51348 -0.4702777862548828 -0.4884524941444397 14.890883445739746 0 
9190-3703 54.1229134797 -5.73101598175 0.0221219 2.5298 1-51755 -1.0031214952468872 0.3956802487373352 139.23670959472656 0 
9190-12701 53.3728130918 -7.55241140983 0.017243 2.54054 1-51387 -0.6316274404525757 -0.06004200503230095 14.155475616455078 0 
9190-9101 53.4073001262 -7.28883236844 0.0553143 2.45682 1-51397 -0.2008039951324463 -0.21304865181446075 12.81396484375 0 
9190-6102 53.3039848288 -7.54959681334 0.0340723 2.48988 1-51378 -0.45994091033935547 -0.663185715675354 33.91585159301758 0 
9190-3704 53.9793380197 -5.95377553873 0.0376718 2.52125 1-51616 -0.6109254956245422 -0.14398737251758575 38.75092315673828 0 
9190-6103 53.6470138389 -6.20335936734 0.0189369 2.49914 1-51610 -0.7055333256721497 -0.10490898787975311 7.420714855194092 0 
9190-12702 53.4950958044 -7.14072675714 0.0340999 2.48867 1-51369 -0.17677444219589233 -0.1648409217596054 3.7010369300842285 0 
9190-12703 54.4952815223 -6.27063764925 0.0220936 2.59403 1-604111 -0.38332080841064453 -0.5247676968574524 12.315117835998535 0 
9190-6101 53.95051 -6.71766 0.0125969 2.49667 1-51739 -0.8209234476089478 0.08515235781669617 26.64682960510254 0 
9190-12704 53.9427870315 -5.87943611564 0.0375814 2.58424 1-51612 -0.5171953439712524 -0.2261919528245926 13.935629844665527 0 
9514-1902 33.5880594277 14.1185349483 0.0289761 2.5952 1-42247 -0.46351510286331177 -0.15127012133598328 39.79814910888672 0 
9514-6101 31.3690037992 13.251615883 0.0246943 2.53892 1-42141 0.12848280370235443 0.4767189621925354 1.9031983613967896 0 
9514-6103 32.9093212827 14.2032777806 0.0258856 2.51881 1-42192 -0.6064935326576233 0.05990409478545189 6.830173015594482 0 
9514-3704 32.8782406002 14.3005186503 0.0265144 2.55419 1-42195 0.22443649172782898 0.6260722875595093 1.1482621431350708 0 
9514-12704 32.9040042262 14.5125674621 0.0262541 2.47944 1-42199 -0.3340999484062195 -0.5949144959449768 19.283479690551758 0 
9514-12703 32.5341279993 14.610096205 0.0490264 2.559 1-42177 -0.2916492819786072 -0.6583285331726074 54.07282257080078 0 
9514-12701 32.4271106524 14.3254913546 0.0492255 2.55221 1-42176 -0.39519011974334717 -0.5309054851531982 6.761612892150879 0 
9514-9101 31.6827355216 13.3716289407 0.0605542 2.45046 1-41746 -0.27851933240890503 -0.22729508578777313 5.075838565826416 0 
9514-9102 33.2955172934 14.0179652289 0.0260585 2.45797 1-42227 -0.034271515905857086 0.10314901918172836 1.2799967527389526 0 
9514-3701 32.8252498454 12.9220672536 0.0603334 2.48708 1-42082 -0.0038568181917071342 0.6716307997703552 0.5931792259216309 0 
9514-12705 33.3970270848 13.3704825796 0.0421076 2.57486 1-42030 -0.3885156512260437 -0.21271106600761414 11.396261215209961 0 
9514-3703 32.9925752388 14.2692759713 0.0263681 2.53434 1-42193 -0.5446410775184631 -0.39953821897506714 6.97507905960083 0 
9514-1901 33.2399805815 14.1028486629 0.0617163 2.56966 1-42214 -0.21611861884593964 0.26731351017951965 21.518939971923828 0 
9514-3702 31.3610601742 13.3273761778 0.0250611 2.43878 1-603212 -0.4065271019935608 -0.6735546588897705 8.241459846496582 0 
8148-3703 118.497425111 29.3606046735 0.0577222 2.3738 1-201470 -0.14409571886062622 0.4905562698841095 1.4073715209960938 0 
8148-6102 117.8440302 27.5408814872 0.02132 2.44733 1-145791 -0.6768260598182678 0.04384085536003113 10.513801574707031 0 
8148-3704 119.777286932 27.4640123098 0.0226123 2.43849 1-584701 0.16659481823444366 0.3957974910736084 1.4796569347381592 0 
8148-6103 118.613875815 28.1247205122 0.0225995 2.39038 1-146026 -0.7195664644241333 0.13274917006492615 26.446918487548828 0 
8148-1902 117.07596 28.03647 0.0272139 2.37745 1-201354 -0.44325411319732666 -0.6176559925079346 13.561582565307617 0 
8148-9101 117.902065984 27.3796745716 0.0268065 2.36486 1-145806 -0.5413318872451782 -0.31660303473472595 45.80714416503906 0 
8148-9102 117.925702595 27.6073929295 0.0264649 2.35024 1-145802 -0.49128419160842896 -0.34852999448776245 10.117072105407715 0 
8148-6104 119.210337919 28.3758651318 0.0216744 2.40485 1-146104 -0.30436158180236816 -0.386348158121109 9.996358871459961 0 
8148-12701 118.107370502 28.8274092906 0.0818608 2.38477 1-201548 -0.24824358522891998 -0.07380981743335724 1.7208808660507202 0 
8148-12704 119.249122151 27.754889 0.0164992 2.44145 1-145988 -0.67852783203125 -0.05702916905283928 18.670595169067383 0 
8148-12702 118.158573664 28.0266316102 0.0684339 2.41004 1-145823 -0.47654780745506287 0.1734979748725891 0.0 0 
8148-6101 118.83975006 27.3985714399 0.0652465 2.44611 1-146016 0.16237996518611908 0.8516104221343994 0.9390079975128174 0 
8148-12703 119.355630313 27.8105794913 0.0901136 2.42603 1-145978 -0.02627561055123806 -0.031065169721841812 8.576839447021484 0 
8148-12705 119.945531934 27.965381143 0.0812955 2.42274 1-164064 0.042213767766952515 0.3824998736381531 0.9580498337745667 0 
8097-3704 27.2633038511 12.8736031758 0.0257945 2.42659 1-42273 -0.4497295618057251 -0.8039295077323914 20.78155517578125 0 
8097-3703 28.0953515346 14.5540450233 0.0180089 2.34809 1-42801 -0.7179089784622192 -0.043132733553647995 48.17835235595703 0 
8097-3701 27.2605424022 12.9275006617 0.0173741 2.39504 1-42274 0.8667917251586914 0.2358769029378891 0.016346866264939308 0 
8097-6102 27.4236732296 13.097121265 0.0336637 2.38984 1-42255 -0.7427790760993958 0.0679791048169136 18.89178466796875 0 
8097-9102 27.0544177742 13.7267854089 0.0705744 2.3622 1-42329 0.11792958527803421 0.2739830017089844 1.0531505346298218 0 
8097-9101 26.3781556673 14.2315316283 0.0630056 2.33981 1-42421 0.16897191107273102 0.6518851518630981 1.2487010955810547 0 
8097-12701 27.3354302375 13.0145432073 0.0734909 2.3353 1-558624 -0.27740564942359924 -0.08807719498872757 3.2669320106506348 0 
8097-12704 26.774064659 13.8971582604 0.0438293 2.34304 1-42480 -0.5328354835510254 -0.24021179974079132 16.787078857421875 0 
8097-1901 27.5495383307 13.8005946478 0.0441052 2.38826 1-42688 -0.3099813163280487 0.0018212917493656278 4.8007307052612305 0 
8097-6101 27.2984501161 12.8532452534 0.0262427 2.43716 1-42280 0.2527941167354584 0.861591637134552 0.738040030002594 0 
9498-3702 118.346241148 24.5501610767 0.0609362 2.7303 1-217859 -0.021774394437670708 -0.24735350906848907 0.868313193321228 0 
9498-6101 117.022219307 22.90078688 0.0285386 2.85336 1-217662 0.2751704752445221 0.4762757420539856 0.566389262676239 0 
9498-3701 117.837354434 22.5041706698 0.0755951 2.69272 1-217733 0.28504687547683716 0.6788862347602844 2.17757248878479 0 
9498-9102 117.801279604 22.4228872688 0.045241 2.6917 1-217732 0.31208714842796326 0.7361570000648499 0.7628283500671387 0 
9498-12703 118.151107409 24.5676237974 0.0500388 2.69785 1-163668 -0.285211980342865 -0.25436875224113464 8.19941520690918 0 
9498-1902 119.378374669 22.8222843866 0.022669 2.70465 1-229699 -0.3797014355659485 -0.10923580080270767 8.109896659851074 0 
9498-6102 118.286539568 21.8515527866 0.0523671 2.64591 1-298217 -0.05721304938197136 0.05296760052442551 1.844382405281067 0 
9498-6104 117.948829278 23.4315758172 0.0455551 2.71152 1-217828 -0.12506835162639618 0.1874091923236847 3.04209303855896 0 
9498-12701 117.080807716 23.2383743219 0.0228704 2.71297 1-556699 -0.5149044394493103 -0.4121593236923218 14.270467758178711 0 
9498-6103 117.669821475 23.4943204695 0.0185404 2.66404 1-217842 -0.34202492237091064 -0.492167204618454 10.294022560119629 0 
9498-12702 118.475880477 22.4657552819 0.0447148 3.01647 1-229660 -0.44339612126350403 -0.26440897583961487 27.784563064575195 0 
9498-12704 118.187424267 24.2950948286 0.0455119 2.6924 1-163666 -0.7273955345153809 0.1376420259475708 38.541259765625 0 
9498-12705 119.455466701 23.5524365063 0.0442686 2.69583 1-217752 -0.43563154339790344 -0.481418251991272 8.181474685668945 0 
9188-3703 49.5102526229 -7.30318484089 0.0175705 2.72931 1-51165 -0.7230940461158752 0.013824230059981346 35.34850311279297 0 
9188-3704 48.2675001154 -8.39856643059 0.0299167 2.70903 1-50971 0.2220589816570282 0.5210419297218323 0.5944360494613647 0 
9188-6103 48.5958035273 -6.76390745674 0.0305918 2.7091 1-51120 -0.2483869343996048 -0.38197293877601624 15.819822311401367 0 
9188-12701 47.9334584581 -6.36524860738 0.0364309 2.66556 1-51079 -0.7178997993469238 -0.05486813560128212 17.134061813354492 0 
9188-9102 48.5906199656 -7.73068781901 0.0231436 2.70951 1-50982 -0.35320553183555603 -0.37504515051841736 14.977341651916504 0 
9188-12704 48.7073822864 -6.70449993118 0.0181759 2.73595 1-583321 -0.45451560616493225 -0.6087248921394348 5.536863327026367 0 
9188-3701 48.0278668654 -8.23257808012 0.0136456 2.71739 1-51008 -0.8203717470169067 0.15818579494953156 44.103271484375 0 
9188-9101 48.6444560202 -6.72748193718 0.0647049 2.69775 1-639823 -0.3600042760372162 -0.47640520334243774 16.363265991210938 0 
9188-12702 48.795072435 -7.49882838705 0.0317393 2.71517 1-50963 -0.4860161244869232 -0.4175736606121063 24.677576065063477 0 
9188-6102 48.3812349497 -7.28363035877 0.105174 2.71312 1-51113 -0.2229808121919632 -0.08670563995838165 4.749754905700684 0 
9188-12703 48.5615118623 -6.08637900825 0.0296572 2.78358 1-51128 -0.3694508373737335 -0.5375732779502869 9.661210060119629 0 
9188-1901 48.1547061757 -7.57284750417 0.0359661 2.71909 1-51001 -0.387615829706192 -0.6813349723815918 31.192594528198242 0 
9188-12705 48.9109712372 -7.07881660757 0.0131678 2.69389 1-51136 -0.6911845803260803 0.034919798374176025 63.37632751464844 0 
9188-6104 48.6705162238 -6.7762403996 0.018465 2.71235 1-51118 -0.19173970818519592 0.034814734011888504 4.119788646697998 0 
9189-12704 51.2982598192 -6.1809464008 0.033669 2.66508 1-51329 -0.2988088130950928 -0.5355602502822876 18.86287498474121 0 
9189-12701 50.8524187376 -6.68755808668 0.0410024 2.70043 1-51314 -0.4757656157016754 -0.5229834318161011 13.454888343811035 0 
9189-12705 52.7035672742 -7.04673627236 0.0389086 2.64022 1-51430 -0.23927341401576996 -0.18670706450939178 5.607913017272949 0 
9189-3704 53.1331123591 -7.63118319823 0.0424732 2.61041 1-51414 -0.6186201572418213 -0.007892548106610775 61.95387649536133 0 
9189-6102 51.3808316705 -6.12887778029 0.0348108 2.74476 1-604068 -0.4541424512863159 -0.7847306728363037 34.850982666015625 0 
9189-3702 51.3574747489 -6.43609302549 0.0378086 2.67749 1-51332 -0.43163323402404785 -0.41890949010849 36.027305603027344 0 
9189-9102 51.0105184663 -5.93439614255 0.0370497 2.7565 1-51315 -0.4621962308883667 -0.6243383884429932 12.549860954284668 0 
9189-1901 52.3316295588 -6.47793822628 0.0420144 2.64647 1-51521 0.030260616913437843 0.22526861727237701 0.2973193824291229 0 
9189-9101 50.4165865382 -6.63561467704 0.0347817 2.78187 1-51296 -0.3748367726802826 -0.4394366145133972 6.745339393615723 0 
9189-12703 51.2570216711 -5.7457892243 0.0189063 2.69763 1-51327 0.01412101648747921 0.24057981371879578 1.1408793926239014 0 
9189-6104 51.5266523873 -5.99953842045 0.0402232 2.68612 1-51336 -0.20976099371910095 0.03201126679778099 3.410479784011841 0 
10216-3703 117.094733328 18.5028826591 0.0465506 2.76248 1-297825 -0.10096650570631027 0.3550698161125183 0.37283390760421753 0 
10216-12703 118.62259747 17.7010718242 0.0410597 2.78861 1-382689 -0.4553222954273224 -0.3789388835430145 13.702530860900879 0 
10216-6104 117.43276891 18.9185959989 0.0478572 2.78929 1-297854 -0.3945424556732178 -0.3724652826786041 15.91464614868164 0 
10216-12701 118.476258864 16.9533603239 0.0461579 2.72676 1-382678 -0.4465789496898651 -0.5931905508041382 19.70692253112793 0 
10216-6103 116.346578955 18.2366261774 0.046202 2.76106 1-297986 -0.38157087564468384 -0.4650227725505829 21.518503189086914 0 
10216-12705 117.894285161 16.621269888 0.0219717 2.76016 1-382588 -0.5208399295806885 -0.05940857529640198 16.107837677001953 0 
10216-12702 118.230122563 17.0168029767 0.0289085 2.78861 1-412128 -0.22358553111553192 -0.03897443786263466 8.28476333618164 0 
10216-6101 117.700436207 16.3893864476 0.0408673 2.78655 1-412105 -0.2737847566604614 -0.5383263826370239 10.131187438964844 0 
10216-6102 116.730202777 18.482375517 0.0440461 2.79949 1-297871 -0.27803388237953186 -0.3886893093585968 5.982180118560791 0 
10216-9102 116.446792381 18.312577531 0.0520187 2.76644 1-297970 -0.08865620940923691 0.6990834474563599 1.399047613143921 0 
8986-12704 120.569446646 28.4459485917 0.0778962 2.48619 1-146246 0.2132166624069214 0.3497304916381836 1.002851128578186 0 
8986-12702 119.569420387 27.1750829489 0.0461951 2.43279 1-164077 0.1102127656340599 0.13447238504886627 0.828883171081543 0 
